timestamp,AQIH,PM2.5,PM10
20-03-2024 20:00,149,64,76
20-03-2024 20:15,176,72,81
20-03-2024 20:30,200,77,85
20-03-2024 20:45,176,72,80
20-03-2024 21:00,186,72,81
20-03-2024 21:15,169,72,80
20-03-2024 21:30,169,73,80
20-03-2024 21:45,176,73,80
20-03-2024 22:00,201,79,86
20-03-2024 22:15,204,81,88
20-03-2024 22:30,190,73,80
20-03-2024 22:45,152,62,73
20-03-2024 23:00,118,59,71
20-03-2024 23:15,121,59,71
20-03-2024 23:30,128,60,72
20-03-2024 23:45,125,60,72
21-03-2024 00:00,132,60,72
21-03-2024 00:15,121,60,72
21-03-2024 00:30,135,61,72
21-03-2024 00:45,135,61,73
21-03-2024 01:00,135,62,73
21-03-2024 01:15,132,61,73
21-03-2024 01:30,121,58,71
21-03-2024 01:45,111,56,69
21-03-2024 02:00,97,51,64
21-03-2024 02:15,85,47,58
21-03-2024 02:30,83,45,56
21-03-2024 02:45,83,45,56
21-03-2024 03:00,83,45,56
21-03-2024 03:15,83,45,55
21-03-2024 03:30,83,46,57
21-03-2024 03:45,80,45,56
21-03-2024 04:00,80,44,54
21-03-2024 04:15,78,43,53
21-03-2024 04:30,80,42,52
21-03-2024 04:45,78,43,53
21-03-2024 05:00,76,42,52
21-03-2024 05:15,78,42,52
21-03-2024 05:30,78,43,53
21-03-2024 05:45,78,43,53
21-03-2024 06:00,80,44,55
21-03-2024 06:15,81,43,54
21-03-2024 06:30,78,43,53
21-03-2024 06:45,81,44,54
21-03-2024 07:00,83,44,55
21-03-2024 07:15,80,44,54
21-03-2024 07:30,80,43,53
21-03-2024 07:45,80,43,53
21-03-2024 08:00,81,44,54
21-03-2024 08:15,80,42,53
21-03-2024 08:30,73,39,48
21-03-2024 08:45,71,38,46
21-03-2024 09:00,71,38,46
21-03-2024 09:15,73,38,46
21-03-2024 09:30,71,38,46
21-03-2024 09:45,73,38,47
21-03-2024 10:00,71,38,46
21-03-2024 10:15,71,38,46
21-03-2024 10:30,71,38,47
21-03-2024 10:45,71,38,46
21-03-2024 11:00,71,38,46
21-03-2024 11:15,71,37,46
21-03-2024 11:30,71,37,46
21-03-2024 11:45,70,38,47
21-03-2024 12:00,71,38,47
21-03-2024 12:15,71,38,47
21-03-2024 12:30,71,40,49
21-03-2024 12:45,73,40,49
21-03-2024 13:00,73,39,48
21-03-2024 13:15,73,39,48
21-03-2024 13:30,73,39,49
21-03-2024 13:45,71,39,48
21-03-2024 14:00,71,38,47
21-03-2024 14:15,70,37,46
21-03-2024 14:30,70,37,46
21-03-2024 14:45,65,35,43
21-03-2024 15:00,65,34,41
21-03-2024 15:15,63,32,38
21-03-2024 15:30,59,30,35
21-03-2024 15:45,56,30,34
21-03-2024 16:00,54,28,32
21-03-2024 16:15,58,28,32
21-03-2024 16:30,56,28,32
21-03-2024 16:45,56,28,32
21-03-2024 17:00,56,28,31
21-03-2024 17:15,58,28,32
21-03-2024 17:30,54,27,30
21-03-2024 17:45,54,27,31
21-03-2024 18:00,54,28,32
21-03-2024 18:15,56,28,31
21-03-2024 18:30,63,30,34
21-03-2024 18:45,63,32,39
21-03-2024 19:00,75,37,46
21-03-2024 19:15,78,42,54
21-03-2024 19:30,75,40,50
21-03-2024 19:45,71,39,48
21-03-2024 20:00,73,38,48
21-03-2024 20:15,71,38,48
21-03-2024 20:30,73,39,49
21-03-2024 20:45,75,39,50
21-03-2024 21:00,76,41,52
21-03-2024 21:15,76,41,52
21-03-2024 21:30,86,46,58
21-03-2024 21:45,86,47,60
21-03-2024 22:00,88,49,63
21-03-2024 22:15,88,49,62
21-03-2024 22:30,86,48,62
21-03-2024 22:45,81,44,56
21-03-2024 23:00,78,42,53
21-03-2024 23:15,80,43,54
21-03-2024 23:30,76,42,52
21-03-2024 23:45,76,41,51
22-03-2024 00:00,75,40,49
22-03-2024 00:15,75,40,49
22-03-2024 00:30,73,40,50
22-03-2024 00:45,76,40,50
22-03-2024 01:00,73,40,49
22-03-2024 01:15,75,40,50
22-03-2024 01:30,75,40,48
22-03-2024 01:45,75,40,48
22-03-2024 02:00,75,40,49
22-03-2024 02:15,73,39,49
22-03-2024 02:30,75,40,49
22-03-2024 02:45,75,40,50
22-03-2024 03:00,75,40,49
22-03-2024 03:15,76,40,50
22-03-2024 03:30,75,41,50
22-03-2024 03:45,76,41,51
22-03-2024 04:00,76,41,51
22-03-2024 04:15,76,41,50
22-03-2024 04:30,75,41,51
22-03-2024 04:45,75,41,51
22-03-2024 05:00,78,42,52
22-03-2024 05:15,80,42,53
22-03-2024 05:30,78,42,52
22-03-2024 05:45,80,41,51
22-03-2024 06:00,73,40,49
22-03-2024 06:15,73,39,48
22-03-2024 06:30,73,39,47
22-03-2024 06:45,73,39,48
22-03-2024 07:00,73,39,48
22-03-2024 07:15,75,38,47
22-03-2024 07:30,75,40,49
22-03-2024 07:45,73,39,48
22-03-2024 08:00,70,38,46
22-03-2024 08:15,71,37,46
22-03-2024 08:30,70,35,42
22-03-2024 08:45,66,35,42
22-03-2024 09:00,75,37,44
22-03-2024 09:15,71,37,45
22-03-2024 09:30,68,36,43
22-03-2024 09:45,66,35,42
22-03-2024 10:00,65,35,42
22-03-2024 10:15,68,35,42
22-03-2024 10:30,63,34,41
22-03-2024 10:45,63,34,40
22-03-2024 11:00,66,35,42
22-03-2024 11:15,63,34,42
22-03-2024 11:30,65,34,42
22-03-2024 11:45,68,34,42
22-03-2024 12:00,65,34,42
22-03-2024 12:15,65,34,41
22-03-2024 12:30,65,34,42
22-03-2024 12:45,65,34,41
22-03-2024 13:00,63,32,38
22-03-2024 13:15,59,32,38
22-03-2024 13:30,61,32,38
22-03-2024 13:45,61,32,38
22-03-2024 14:00,59,32,38
22-03-2024 14:15,58,31,36
22-03-2024 14:30,59,31,36
22-03-2024 14:45,58,31,37
22-03-2024 15:00,61,32,38
22-03-2024 15:15,61,32,38
22-03-2024 15:30,59,31,37
22-03-2024 15:45,61,31,37
22-03-2024 16:00,61,32,38
22-03-2024 16:15,65,32,40
22-03-2024 16:30,59,31,37
22-03-2024 16:45,61,32,38
22-03-2024 17:00,59,32,37
22-03-2024 17:15,63,32,38
22-03-2024 17:30,63,32,38
22-03-2024 17:45,66,33,40
22-03-2024 18:00,65,33,40
22-03-2024 18:15,66,34,42
22-03-2024 18:30,68,36,45
22-03-2024 18:45,71,38,47
22-03-2024 19:00,76,40,50
22-03-2024 19:15,75,40,50
22-03-2024 19:30,73,40,50
22-03-2024 19:45,75,40,50
22-03-2024 20:00,76,41,51
22-03-2024 20:15,78,42,52
22-03-2024 20:30,85,46,58
22-03-2024 20:45,85,47,60
22-03-2024 21:00,88,48,61
22-03-2024 21:15,85,47,60
22-03-2024 21:30,85,46,59
22-03-2024 21:45,85,46,58
22-03-2024 22:00,86,47,59
22-03-2024 22:15,86,47,60
22-03-2024 22:30,85,46,58
22-03-2024 22:45,83,45,57
22-03-2024 23:00,78,42,52
22-03-2024 23:15,73,41,50
22-03-2024 23:30,76,41,50
22-03-2024 23:45,76,41,51
23-03-2024 00:00,76,41,51
23-03-2024 00:15,75,41,50
23-03-2024 00:30,75,41,50
23-03-2024 00:45,75,40,49
23-03-2024 01:00,73,40,49
23-03-2024 01:15,73,38,47
23-03-2024 01:30,73,39,48
23-03-2024 01:45,71,39,48
23-03-2024 02:00,73,39,47
23-03-2024 02:15,73,39,48
23-03-2024 02:30,75,39,48
23-03-2024 02:45,75,39,48
23-03-2024 03:00,73,40,49
23-03-2024 03:15,75,40,49
23-03-2024 03:30,73,40,49
23-03-2024 03:45,75,40,49
23-03-2024 04:00,76,41,50
23-03-2024 04:15,75,40,50
23-03-2024 04:30,75,41,51
23-03-2024 04:45,76,41,51
23-03-2024 05:00,76,41,51
23-03-2024 05:15,78,41,51
23-03-2024 05:30,76,41,51
23-03-2024 05:45,75,41,50
23-03-2024 06:00,76,42,52
23-03-2024 06:15,80,43,53
23-03-2024 06:30,78,43,53
23-03-2024 06:45,83,45,56
23-03-2024 07:00,83,46,57
23-03-2024 07:15,80,44,55
23-03-2024 07:30,80,44,55
23-03-2024 07:45,78,42,53
23-03-2024 08:00,78,42,52
23-03-2024 08:15,76,41,51
23-03-2024 08:30,75,40,50
23-03-2024 08:45,73,40,49
23-03-2024 09:00,73,39,48
23-03-2024 09:15,71,37,46
23-03-2024 09:30,70,36,44
23-03-2024 09:45,68,36,44
23-03-2024 10:00,65,35,42
23-03-2024 10:15,66,35,42
23-03-2024 10:30,66,35,42
23-03-2024 10:45,66,35,42
23-03-2024 11:00,65,35,42
23-03-2024 11:15,66,35,44
23-03-2024 11:30,66,36,44
23-03-2024 11:45,65,35,44
23-03-2024 12:00,66,36,44
23-03-2024 12:15,68,36,44
23-03-2024 12:30,73,37,45
23-03-2024 12:45,71,38,47
23-03-2024 13:00,68,38,46
23-03-2024 13:15,68,38,46
23-03-2024 13:30,71,38,46
23-03-2024 13:45,70,38,47
23-03-2024 14:00,71,38,47
23-03-2024 14:15,71,39,48
23-03-2024 14:30,70,39,48
23-03-2024 14:45,71,39,48
23-03-2024 15:00,70,38,47
23-03-2024 15:15,73,40,49
23-03-2024 15:30,75,40,50
23-03-2024 15:45,71,40,49
23-03-2024 16:00,73,40,49
23-03-2024 16:15,71,40,49
23-03-2024 16:30,71,39,49
23-03-2024 16:45,73,40,49
23-03-2024 17:00,75,40,49
23-03-2024 17:15,73,40,48
23-03-2024 17:30,75,40,50
23-03-2024 17:45,76,42,52
23-03-2024 18:00,78,42,52
23-03-2024 18:15,78,42,52
23-03-2024 18:30,78,43,53
23-03-2024 18:45,83,44,56
23-03-2024 19:00,81,45,56
23-03-2024 19:15,85,47,60
23-03-2024 19:30,100,50,64
23-03-2024 19:45,108,52,66
23-03-2024 20:00,115,57,70
23-03-2024 20:15,101,53,67
23-03-2024 20:30,121,55,68
23-03-2024 20:45,142,60,72
23-03-2024 21:00,149,64,74
23-03-2024 21:15,118,56,69
23-03-2024 21:30,101,53,67
23-03-2024 21:45,95,49,62
23-03-2024 22:00,88,49,61
23-03-2024 22:15,88,48,60
23-03-2024 22:30,85,46,58
23-03-2024 22:45,85,47,59
23-03-2024 23:00,85,47,58
23-03-2024 23:15,85,47,59
23-03-2024 23:30,85,47,59
23-03-2024 23:45,83,46,58
24-03-2024 00:00,85,46,58
24-03-2024 00:15,85,46,58
24-03-2024 00:30,83,46,57
24-03-2024 00:45,83,46,58
24-03-2024 01:00,83,46,57
24-03-2024 01:15,85,46,58
24-03-2024 01:30,85,46,58
24-03-2024 01:45,85,46,57
24-03-2024 02:00,83,45,56
24-03-2024 02:15,80,44,55
24-03-2024 02:30,80,43,54
24-03-2024 02:45,80,43,54
24-03-2024 03:00,78,42,52
24-03-2024 03:15,80,42,53
24-03-2024 03:30,78,43,52
24-03-2024 03:45,80,44,54
24-03-2024 04:00,78,44,54
24-03-2024 04:15,78,43,54
24-03-2024 04:30,80,44,54
24-03-2024 04:45,80,43,54
24-03-2024 05:00,78,44,54
24-03-2024 05:15,83,45,56
24-03-2024 05:30,83,45,56
24-03-2024 05:45,83,45,56
24-03-2024 06:00,83,45,56
24-03-2024 06:15,81,46,58
24-03-2024 06:30,88,46,58
24-03-2024 06:45,83,46,58
24-03-2024 07:00,83,47,59
24-03-2024 07:15,86,47,60
24-03-2024 07:30,86,47,60
24-03-2024 07:45,86,47,59
24-03-2024 08:00,81,45,56
24-03-2024 08:15,80,44,55
24-03-2024 08:30,81,44,55
24-03-2024 08:45,80,44,55
24-03-2024 09:00,78,43,53
24-03-2024 09:15,83,43,53
24-03-2024 09:30,76,42,51
24-03-2024 09:45,75,41,51
24-03-2024 10:00,76,41,51
24-03-2024 10:15,75,42,51
24-03-2024 10:30,73,40,49
24-03-2024 10:45,70,38,47
24-03-2024 11:00,71,37,46
24-03-2024 11:15,71,38,46
24-03-2024 11:30,71,38,46
24-03-2024 11:45,71,38,46
24-03-2024 12:00,71,38,46
24-03-2024 12:15,71,38,46
24-03-2024 12:30,70,39,47
24-03-2024 12:45,71,39,47
24-03-2024 13:00,71,40,48
24-03-2024 13:15,71,40,48
24-03-2024 13:30,70,39,47
24-03-2024 13:45,70,39,47
24-03-2024 14:00,70,39,48
24-03-2024 14:15,71,39,47
24-03-2024 14:30,71,40,48
24-03-2024 14:45,73,40,49
24-03-2024 15:00,73,40,48
24-03-2024 15:15,71,40,49
24-03-2024 15:30,75,40,49
24-03-2024 15:45,73,41,50
24-03-2024 16:00,76,41,50
24-03-2024 16:15,75,41,50
24-03-2024 16:30,73,41,50
24-03-2024 16:45,76,41,51
24-03-2024 17:00,76,41,51
24-03-2024 17:15,76,42,52
24-03-2024 17:30,81,43,54
24-03-2024 17:45,83,46,58
24-03-2024 18:00,85,47,59
24-03-2024 18:15,85,47,59
24-03-2024 18:30,86,47,60
24-03-2024 18:45,92,50,62
24-03-2024 19:00,101,52,65
24-03-2024 19:15,149,64,74
24-03-2024 19:30,156,67,77
24-03-2024 19:45,135,60,72
24-03-2024 20:00,115,57,70
24-03-2024 20:15,108,56,69
24-03-2024 20:30,108,56,69
24-03-2024 20:45,115,56,69
24-03-2024 21:00,121,57,70
24-03-2024 21:15,132,60,72
24-03-2024 21:30,128,61,73
24-03-2024 21:45,128,59,71
24-03-2024 22:00,108,53,67
24-03-2024 22:15,88,49,61
24-03-2024 22:30,88,48,60
24-03-2024 22:45,85,47,59
24-03-2024 23:00,85,48,59
24-03-2024 23:15,88,47,59
24-03-2024 23:30,86,46,58
24-03-2024 23:45,85,47,58
25-03-2024 00:00,86,47,59
25-03-2024 00:15,85,48,60
25-03-2024 00:30,88,48,61
25-03-2024 00:45,86,48,60
25-03-2024 01:00,88,49,61
25-03-2024 01:15,88,49,62
25-03-2024 01:30,86,49,62
25-03-2024 01:45,88,49,62
25-03-2024 02:00,88,49,61
25-03-2024 02:15,90,49,62
25-03-2024 02:30,92,49,61
25-03-2024 02:45,88,49,61
25-03-2024 03:00,86,49,61
25-03-2024 03:15,88,48,61
25-03-2024 03:30,86,48,60
25-03-2024 03:45,88,48,61
25-03-2024 04:00,86,47,59
25-03-2024 04:15,85,46,58
25-03-2024 04:30,83,45,56
25-03-2024 04:45,83,45,56
25-03-2024 05:00,81,45,56
25-03-2024 05:15,81,45,57
25-03-2024 05:30,81,45,57
25-03-2024 05:45,83,45,57
25-03-2024 06:00,85,46,58
25-03-2024 06:15,83,46,58
25-03-2024 06:30,83,46,57
25-03-2024 06:45,81,45,56
25-03-2024 07:00,80,44,54
25-03-2024 07:15,80,44,55
25-03-2024 07:30,86,46,58
25-03-2024 07:45,83,46,57
25-03-2024 08:00,81,46,57
25-03-2024 08:15,83,45,56
25-03-2024 08:30,83,45,56
25-03-2024 08:45,80,44,55
25-03-2024 09:00,80,44,54
25-03-2024 09:15,78,42,52
25-03-2024 09:30,78,42,51
25-03-2024 09:45,76,42,51
25-03-2024 10:00,76,41,50
25-03-2024 10:15,75,41,51
25-03-2024 10:30,75,41,51
25-03-2024 10:45,76,41,51
25-03-2024 11:00,75,41,50
25-03-2024 11:15,76,40,49
25-03-2024 11:30,73,39,47
25-03-2024 11:45,70,38,46
25-03-2024 12:00,70,38,46
25-03-2024 12:15,70,37,44
25-03-2024 12:30,66,35,42
25-03-2024 12:45,100,39,47
25-03-2024 13:00,75,38,46
25-03-2024 13:15,66,34,41
25-03-2024 13:30,61,33,39
25-03-2024 13:45,61,32,38
25-03-2024 14:00,63,33,39
25-03-2024 14:15,63,33,40
25-03-2024 14:30,61,32,38
25-03-2024 14:45,59,32,38
25-03-2024 15:00,59,32,37
25-03-2024 15:15,61,32,39
25-03-2024 15:30,61,33,39
25-03-2024 15:45,59,32,39
25-03-2024 16:00,63,33,40
25-03-2024 16:15,65,34,41
25-03-2024 16:30,63,32,39
25-03-2024 16:45,61,33,39
25-03-2024 17:00,61,32,37
25-03-2024 17:15,65,34,41
25-03-2024 17:30,65,34,40
25-03-2024 17:45,68,34,41
25-03-2024 18:00,66,34,41
25-03-2024 18:15,66,35,42
25-03-2024 18:30,70,36,44
25-03-2024 18:45,71,38,47
25-03-2024 19:00,80,42,52
25-03-2024 19:15,78,42,52
25-03-2024 19:30,75,41,51
25-03-2024 19:45,75,40,49
25-03-2024 20:00,73,40,49
25-03-2024 20:15,73,40,49
25-03-2024 20:30,73,40,49
25-03-2024 20:45,75,40,49
25-03-2024 21:00,76,40,50
25-03-2024 21:15,76,41,51
25-03-2024 21:30,78,42,53
25-03-2024 21:45,80,42,53
25-03-2024 22:00,80,43,54
25-03-2024 22:15,80,44,54
25-03-2024 22:30,81,44,55
25-03-2024 22:45,80,44,54
25-03-2024 23:00,80,43,54
25-03-2024 23:15,78,42,52
25-03-2024 23:30,78,42,52
25-03-2024 23:45,78,42,51
26-03-2024 00:00,73,40,48
26-03-2024 00:15,73,39,48
26-03-2024 00:30,71,39,48
26-03-2024 00:45,71,39,47
26-03-2024 01:00,73,38,46
26-03-2024 01:15,73,38,46
26-03-2024 01:30,71,38,47
26-03-2024 01:45,71,39,48
26-03-2024 02:00,73,38,47
26-03-2024 02:15,71,38,47
26-03-2024 02:30,70,38,46
26-03-2024 02:45,71,38,47
26-03-2024 03:00,75,39,50
26-03-2024 03:15,75,41,53
26-03-2024 03:30,75,40,50
26-03-2024 03:45,71,39,48
26-03-2024 04:00,73,39,47
26-03-2024 04:15,71,38,47
26-03-2024 04:30,73,39,47
26-03-2024 04:45,73,39,48
26-03-2024 05:00,73,40,48
26-03-2024 05:15,73,39,48
26-03-2024 05:30,73,40,48
26-03-2024 05:45,76,40,49
26-03-2024 06:00,73,41,50
26-03-2024 06:15,76,41,50
26-03-2024 06:30,80,42,52
26-03-2024 06:45,80,44,54
26-03-2024 07:00,80,44,56
26-03-2024 07:15,80,44,55
26-03-2024 07:30,80,45,56
26-03-2024 07:45,81,44,55
26-03-2024 08:00,83,45,56
26-03-2024 08:15,78,42,53
26-03-2024 08:30,75,41,51
26-03-2024 08:45,80,42,51
26-03-2024 09:00,75,41,51
26-03-2024 09:15,71,39,48
26-03-2024 09:30,71,39,47
26-03-2024 09:45,70,38,46
26-03-2024 10:00,71,38,46
26-03-2024 10:15,68,36,44
26-03-2024 10:30,68,35,43
26-03-2024 10:45,65,35,42
26-03-2024 11:00,65,34,41
26-03-2024 11:15,66,34,41
26-03-2024 11:30,65,34,41
26-03-2024 11:45,61,34,41
26-03-2024 12:00,63,34,40
26-03-2024 12:15,61,33,40
26-03-2024 12:30,65,34,41
26-03-2024 12:45,63,34,40
26-03-2024 13:00,63,35,42
26-03-2024 13:15,65,35,42
26-03-2024 13:30,65,35,42
26-03-2024 13:45,66,34,41
26-03-2024 14:00,63,34,40
26-03-2024 14:15,63,34,41
26-03-2024 14:30,63,34,40
26-03-2024 14:45,63,34,41
26-03-2024 15:00,70,34,41
26-03-2024 15:15,65,35,42
26-03-2024 15:30,66,35,42
26-03-2024 15:45,68,36,43
26-03-2024 16:00,66,35,43
26-03-2024 16:15,66,36,43
26-03-2024 16:30,66,36,43
26-03-2024 16:45,68,35,42
26-03-2024 17:00,66,36,44
26-03-2024 17:15,65,35,43
26-03-2024 17:30,65,34,42
26-03-2024 17:45,66,36,44
26-03-2024 18:00,73,39,48
26-03-2024 18:15,75,41,51
26-03-2024 18:30,75,40,50
26-03-2024 18:45,73,39,48
26-03-2024 19:00,76,40,49
26-03-2024 19:15,80,44,54
26-03-2024 19:30,78,42,53
26-03-2024 19:45,88,46,58
26-03-2024 20:00,95,49,62
26-03-2024 20:15,95,51,65
26-03-2024 20:30,92,50,63
26-03-2024 20:45,85,44,55
26-03-2024 21:00,76,40,50
26-03-2024 21:15,75,39,48
26-03-2024 21:30,68,36,44
26-03-2024 21:45,68,34,41
26-03-2024 22:00,63,33,39
26-03-2024 22:15,65,33,39
26-03-2024 22:30,63,32,38
26-03-2024 22:45,63,33,39
26-03-2024 23:00,61,32,38
26-03-2024 23:15,63,32,38
26-03-2024 23:30,61,32,38
26-03-2024 23:45,59,32,36
27-03-2024 00:00,59,31,36
27-03-2024 00:15,58,30,34
27-03-2024 00:30,58,30,34
27-03-2024 00:45,59,29,33
27-03-2024 01:00,58,30,33
27-03-2024 01:15,58,30,34
27-03-2024 01:30,58,30,34
27-03-2024 01:45,61,29,33
27-03-2024 02:00,54,29,32
27-03-2024 02:15,59,29,32
27-03-2024 02:30,58,30,33
27-03-2024 02:45,58,29,32
27-03-2024 03:00,58,29,33
27-03-2024 03:15,58,30,34
27-03-2024 03:30,58,30,34
27-03-2024 03:45,58,31,35
27-03-2024 04:00,63,31,35
27-03-2024 04:15,59,31,36
27-03-2024 04:30,59,32,37
27-03-2024 04:45,65,32,38
27-03-2024 05:00,63,33,38
27-03-2024 05:15,63,34,39
27-03-2024 05:30,65,34,41
27-03-2024 05:45,68,35,43
27-03-2024 06:00,70,36,44
27-03-2024 06:15,71,38,46
27-03-2024 06:30,71,38,47
27-03-2024 06:45,73,38,47
27-03-2024 07:00,73,39,48
27-03-2024 07:15,75,39,48
27-03-2024 07:30,73,39,48
27-03-2024 07:45,73,39,48
27-03-2024 08:00,75,38,48
27-03-2024 08:15,75,41,50
27-03-2024 08:30,73,39,47
27-03-2024 08:45,71,39,47
27-03-2024 09:00,71,37,45
27-03-2024 09:15,68,36,43
27-03-2024 09:30,71,36,43
27-03-2024 09:45,68,35,42
27-03-2024 10:00,61,31,36
27-03-2024 10:15,58,30,34
27-03-2024 10:30,59,30,33
27-03-2024 10:45,59,30,33
27-03-2024 11:00,58,30,34
27-03-2024 11:15,54,28,31
27-03-2024 11:30,54,27,30
27-03-2024 11:45,53,26,28
27-03-2024 12:00,51,25,27
27-03-2024 12:15,51,24,26
27-03-2024 12:30,50,24,26
27-03-2024 12:45,48,22,25
27-03-2024 13:00,51,22,24
27-03-2024 13:15,50,22,24
27-03-2024 13:30,50,22,24
27-03-2024 13:45,50,23,26
27-03-2024 14:00,51,23,25
27-03-2024 14:15,51,24,25
27-03-2024 14:30,51,24,27
27-03-2024 14:45,51,25,26
27-03-2024 15:00,54,26,27
27-03-2024 15:15,50,25,27
27-03-2024 15:30,56,28,30
27-03-2024 15:45,54,29,32
27-03-2024 16:00,58,30,34
27-03-2024 16:15,58,31,35
27-03-2024 16:30,58,30,35
27-03-2024 16:45,56,30,34
27-03-2024 17:00,59,31,36
27-03-2024 17:15,61,32,37
27-03-2024 17:30,63,33,39
27-03-2024 17:45,63,32,36
27-03-2024 18:00,61,32,37
27-03-2024 18:15,63,33,39
27-03-2024 18:30,66,33,40
27-03-2024 18:45,70,36,44
27-03-2024 19:00,70,37,46
27-03-2024 19:15,68,37,45
27-03-2024 19:30,71,37,45
27-03-2024 19:45,75,39,48
27-03-2024 20:00,81,43,54
27-03-2024 20:15,78,43,54
27-03-2024 20:30,78,43,54
27-03-2024 20:45,78,41,52
27-03-2024 21:00,75,40,50
27-03-2024 21:15,75,41,50
27-03-2024 21:30,73,40,50
27-03-2024 21:45,73,40,50
27-03-2024 22:00,73,39,48
27-03-2024 22:15,71,39,47
27-03-2024 22:30,71,38,47
27-03-2024 22:45,70,38,46
27-03-2024 23:00,68,37,45
27-03-2024 23:15,68,36,44
27-03-2024 23:30,71,38,46
27-03-2024 23:45,75,38,46
28-03-2024 00:00,71,38,46
28-03-2024 00:15,70,38,46
28-03-2024 00:30,70,37,45
28-03-2024 00:45,66,35,42
28-03-2024 01:00,66,33,39
28-03-2024 01:15,66,33,39
28-03-2024 01:30,58,30,34
28-03-2024 01:45,58,29,33
28-03-2024 02:00,54,27,30
28-03-2024 02:15,54,26,29
28-03-2024 02:30,53,26,28
28-03-2024 02:45,54,27,29
28-03-2024 03:00,56,28,30
28-03-2024 03:15,58,28,31
28-03-2024 03:30,56,29,32
28-03-2024 03:45,58,30,34
28-03-2024 04:00,59,31,36
28-03-2024 04:15,61,32,37
28-03-2024 04:30,65,32,38
28-03-2024 04:45,66,33,39
28-03-2024 05:00,63,33,39
28-03-2024 05:15,66,34,40
28-03-2024 05:30,65,34,41
28-03-2024 05:45,68,34,41
28-03-2024 06:00,66,34,41
28-03-2024 06:15,65,34,41
28-03-2024 06:30,63,34,40
28-03-2024 06:45,66,35,43
28-03-2024 07:00,68,36,44
28-03-2024 07:15,68,36,43
28-03-2024 07:30,71,36,44
28-03-2024 07:45,68,37,45
28-03-2024 08:00,70,37,44
28-03-2024 08:15,70,36,42
28-03-2024 08:30,66,34,40
28-03-2024 08:45,63,33,38
28-03-2024 09:00,61,32,37
28-03-2024 09:15,58,30,34
28-03-2024 09:30,56,29,33
28-03-2024 09:45,56,30,32
28-03-2024 10:00,54,29,32
28-03-2024 10:15,54,28,31
28-03-2024 10:30,53,28,31
28-03-2024 10:45,54,28,30
28-03-2024 11:00,53,27,30
28-03-2024 11:15,54,27,30
28-03-2024 11:30,50,25,28
28-03-2024 11:45,50,24,26
28-03-2024 12:00,48,23,25
28-03-2024 12:15,47,22,24
28-03-2024 12:30,48,23,26
28-03-2024 12:45,48,22,25
28-03-2024 13:00,45,21,23
28-03-2024 13:15,47,20,22
28-03-2024 13:30,47,21,23
28-03-2024 13:45,47,22,24
28-03-2024 14:00,48,22,24
28-03-2024 14:15,47,23,25
28-03-2024 14:30,50,23,26
28-03-2024 14:45,50,24,26
28-03-2024 15:00,53,27,29
28-03-2024 15:15,51,27,30
28-03-2024 15:30,54,28,31
28-03-2024 15:45,56,28,31
28-03-2024 16:00,54,28,32
28-03-2024 16:15,58,28,32
28-03-2024 16:30,54,29,32
28-03-2024 16:45,54,29,32
28-03-2024 17:00,54,29,33
28-03-2024 17:15,59,29,33
28-03-2024 17:30,54,28,31
28-03-2024 17:45,54,28,30
28-03-2024 18:00,56,28,30
28-03-2024 18:15,56,29,32
28-03-2024 18:30,63,31,37
28-03-2024 18:45,71,36,45
28-03-2024 19:00,71,38,48
28-03-2024 19:15,71,37,46
28-03-2024 19:30,70,37,45
28-03-2024 19:45,71,38,47
28-03-2024 20:00,80,41,51
28-03-2024 20:15,85,45,58
28-03-2024 20:30,92,49,64
28-03-2024 20:45,88,46,59
28-03-2024 21:00,83,44,55
28-03-2024 21:15,80,43,54
28-03-2024 21:30,83,45,57
28-03-2024 21:45,86,47,60
28-03-2024 22:00,93,49,62
28-03-2024 22:15,86,47,60
28-03-2024 22:30,83,45,58
28-03-2024 22:45,83,46,57
28-03-2024 23:00,83,45,57
28-03-2024 23:15,80,44,55
28-03-2024 23:30,76,42,53
28-03-2024 23:45,76,42,52
29-03-2024 00:00,76,42,52
29-03-2024 00:15,78,42,52
29-03-2024 00:30,76,42,52
29-03-2024 00:45,76,42,52
29-03-2024 01:00,78,42,52
29-03-2024 01:15,80,43,53
29-03-2024 01:30,81,43,54
29-03-2024 01:45,78,43,53
29-03-2024 02:00,80,43,52
29-03-2024 02:15,76,42,51
29-03-2024 02:30,76,41,50
29-03-2024 02:45,75,40,49
29-03-2024 03:00,73,39,48
29-03-2024 03:15,71,39,47
29-03-2024 03:30,76,40,49
29-03-2024 03:45,76,40,50
29-03-2024 04:00,73,40,48
29-03-2024 04:15,73,39,48
29-03-2024 04:30,73,39,48
29-03-2024 04:45,73,39,47
29-03-2024 05:00,71,39,47
29-03-2024 05:15,73,39,48
29-03-2024 05:30,71,39,48
29-03-2024 05:45,75,40,48
29-03-2024 06:00,75,41,49
29-03-2024 06:15,75,40,49
29-03-2024 06:30,76,41,50
29-03-2024 06:45,83,45,57
29-03-2024 07:00,76,42,53
29-03-2024 07:15,78,43,53
29-03-2024 07:30,80,44,54
29-03-2024 07:45,76,43,53
29-03-2024 08:00,78,43,53
29-03-2024 08:15,78,43,53
29-03-2024 08:30,76,42,52
29-03-2024 08:45,78,41,50
29-03-2024 09:00,75,40,50
29-03-2024 09:15,75,40,48
